Date time,Content,choose_one,class_label
12/7/2021 16:02,"#Diversion

12th - 13th July 2021 

09:30 - 15:00

Cole Bank Road, Stratford Road to Wake Green Road will be closed for defect repairs. https://t.co/XA0e0k0Xh2",Relevant ,1
12/7/2021 16:02,"OLD FREDERICK RD: Closed, all directions. All lanes closed. - Road Name: OLD FREDERICK RD
Reason for Closure: Construction
Closure Date: Monday, July 12, 2021 10:19AM - Monday, July 12, 2021 03:28PM
Summary: CLOSED between route 77 and Old Mill Rd at Loy's Station bridge for",Relevant ,1
12/7/2021 16:02,"According to Grand Traverse 911, US-31 was closed following an accident at Interlochen corners around 11:30 a.m.

Grand Traverse 911 reported a second crash minutes later at US-31 and Betsie River Road.

https://t.co/F5Gv9MfYIZ",Relevant ,1
12/7/2021 16:02,@nevona This is crazy I saw them doing something this weekend where they closed the whole road north of like 96th but apparently they didnt do enough,Relevant ,1
12/7/2021 16:01,"Officers are currently dealing with a collision on Meadow Lane, North Hykeham. Officers are currently on scene and Brant Road to Meadow Lane has been closed while they deal with the incident. 

Please avoid the area and we'll update when we can. Incident 285 of today's date. https://t.co/tmoy7fDBKE",Relevant ,1
12/7/2021 16:01,"#M25 clockwise lane closed on exit slip road, queueing traffic due to debris on road at J8 A217 Brighton Road (Reigate). Note change of location.",Relevant ,1
12/7/2021 16:00,"ROAD CLOSURE ADVANCED NOTICE | C1095 from Hill Road to Brinsop Court, Wormsley,  will be closed on 19th July, 2021 for 1 day btw 9 am- 3 pm, On Behalf of BT Openreach for overhead network works, Residents access only, Please see diversion route https://t.co/CDWmrnLLjD",Relevant ,1
12/7/2021 16:00,"ROAD CLOSURE NOTICE | Sollers Hope, Herefordshire  See attached schedule, will be closed from 19th July 2021 to 31st August 2021  See attached schedule, On behalf of Light Source on behalf of Airband for rural fibre installation, Resident access only, https://t.co/jUsBQf8uHq",Relevant ,1
12/7/2021 16:00,"ROAD CLOSURE ADVANCED NOTICE |  C1126 from C1120 to Offa's Dene, Marden, will be closed on Monday 19th July, 2021 for 1 day between 9:30 am -3:30 pm,  On behalf of BT Openreach  for pole testing works, Resident access only, Please see diversion #Marden #Herefordshire https://t.co/kmPm6cSS7I",Relevant ,1
12/7/2021 16:00,"Gateway West @ Chelsea, Road Work, Left Lane Closed, No Back Up, Clearing Time 4PM.",Relevant ,1
12/7/2021 16:00,"A194(M) - Accident, TYPE : GDP Location : The A194M southbound between junction J1and the A1MLane Closures : The hard shoulder and lane 1 are closed Reason : Road traffic collision Status : Currently Active Lanes Closed : T...  has been cleared. #TSIncident",Relevant ,1
12/7/2021 15:59,"Construction , utility work on I-295 northbound South of Exit 14 - Repaupo Road (Logan Twp) to South of Exit 15 - CR 607/Tomlin Station Rd (Logan Twp) 1 Right lane of 4 lanes closed Until 3:00 PM https://t.co/AzH03p3e60",Relevant ,1
12/7/2021 15:59,TRAFFIC ALERT: Hazardous material can be seen spilling from the overturned tractor trailer at the Taylor Road I-85 S exit ramp. Two lanes of I-85 S are now blocked and the ramp is closed. We will continue to update. https://t.co/pK8cmiRxy3,Relevant ,1
12/7/2021 15:58,@SirRoyalReel They are 10 and 2 games 4 thru 7 in the playoffs this year and they closed a game 7 semi finals and game 6 eastern conference finals on the road,Not Relevant,0
12/7/2021 15:58,"Malaysia closed to becoming a FAILED STATE
https://t.co/Lh8zl1Jd6h  #KerajaanPintuBelakang
 #KerajaanGagal
 #KerajaanBodoh 
 #KerajaanBangsat 
  #KerajaanPembunuh 
  #KerajaanZalim 
Phase 6: #KerajaanTumbang https://t.co/7Akv0ykCRE",Not Relevant,0
12/7/2021 15:57,"Just seeing on @Newzroom405 live that people are closing road in Bergville (detour to Harrismith because highway closed) and protesters demanding ""toll money"" from motorists. Please be careful!  #ShutdownSA",Relevant ,1
12/7/2021 15:57,"Cape of Good Hope Floods
Please be advised that there's serious flooding in the #CapeofGoodHope Section of @TableMountainNP. The Olifantsbos and link road are currently closed due to flooding. Our rangers are on site to monitor the situation 
#SANParks #TableMountainNationalPark https://t.co/ATcbHQlhym",Relevant ,1
12/7/2021 15:57,"Gateway West @ Trowbridge, Road Work, Right Lane Closed, No Back Up, Clearing Time 4PM.",Relevant ,1
12/7/2021 15:57,"What does he mean by all parties when the #Ethiopian govt is the one that blocked the road and air transport, closed banks, shut down electricity &amp; telecommunication in an effort to starve the entire region.
.@antonioguterres is an accomplice to #TigrayGenocide
#TigrayMassArrest https://t.co/8lTHwAYU5g",Not Relevant,0
12/7/2021 15:57,The #M42 southbound exit slip road at #J6 (#NEC #A45 #BirminghamAirport) 1 lane has been closed due to a broken down vehicle. Traffic Officers are currently at the scene. https://t.co/wFd69Q1tR5,Relevant ,1
12/7/2021 15:56,"#LNK Road Closing July 13-16

Van Dorn between S 24th St. and Cedar Ave. will be closed daily from 8 a.m. to 4 p.m. for utility work. The sidewalk on the north side in this area will also be closed.  StarTran route 56-Sheridan will be detoured in this area during the work.",Relevant ,1
12/7/2021 15:56,"Please use caution while traveling in the area  of I-85S at Taylor Road. Two South bound lanes are closed due to a vehicle collision. Expect delays in the area. Please consider an alternative route. 

#MyMgm #MPD #Traffic https://t.co/uTU3bZ7zXw",Relevant ,1
12/7/2021 15:55,"TODAY Hunslet Road in #Hunslet towards Leeds will be closed for roadworks overnight from 2330 to 0530.

@FirstWestYorks 12, 13, 13A, 74 &amp; @arrivayorkshire 110, 167, 189 &amp; 446. diverting.

https://t.co/jdDkFI2nq4

#WYBus  #Leeds https://t.co/k1ds99AyV1",Relevant ,1
12/7/2021 15:55,"We are currently dealing with a serious road traffic collision on the A3094 Netherhampton Road.

Emergency services are at the scene and the road is closed at the junction with the Harnham Business Park and at the junction with Salisbury Road, near to Wilton/Quidhampton. https://t.co/q20j8P2XPA",Relevant ,1
12/7/2021 15:55,"HEADS UP: The Gillet Road bridge over the Erie Canal is now shut down for the next couple of weeks, but there are alternate routes.

 https://t.co/cRebTTlHup",Relevant ,1
12/7/2021 15:54,"@StagecoachGM are all stops on #250 from @_traffordcentre to city centre open on Stretford Road, its been closed for a number of weeks for road works. Pls see pin https://t.co/KpTis7amhf",Relevant ,1
12/7/2021 15:54,"TODAY Hunslet Road in #Hunslet towards Leeds will be closed for roadworks overnight from 2330 to 0530.

@FirstWestYorks 12, 13, 13A, 74 &amp; @arrivayorkshire 110, 167, 189 &amp; 446. diverting.

https://t.co/jdDkFI2nq4

#WYBus  #Leeds https://t.co/k1ds99AyV1",Relevant ,1
12/7/2021 15:54,The #M42 southbound exit slip road at #J6 (#NEC #A45 #BirminghamAirport) 1 lane has been closed due to a broken down vehicle. Traffic Officers are currently at the scene. https://t.co/wFd69Q1tR5,Relevant ,1
12/7/2021 15:53,TRAVEL UPDATE: Easter Road - closed in both directions between St Clair Street and Iona Street due to an accident. Long queues are building through the area and buses are being diverted. Live updates  https://t.co/GXJCbGrKi3,Relevant ,1
12/7/2021 15:53,"A friend saw a photo of me in shackles, asked why. So I sent him my blog post from 2007, when the Zionist entity arrested me and other activists, claiming the Palestinian road we were on was now a ""closed military zone"".

*Shackles actually hurt like hell!
https://t.co/Tszc125sqj",Not Relevant,0
12/7/2021 15:53,"Hey @KYTCDistrict6, any idea how long Bromley-Crescent Springs Road (KY 2373) is going to be closed for?",Relevant ,1
12/7/2021 15:52,"Several Miller County Roads To Close For Updates
https://t.co/x1XDzCRznH

A couple of Miller County roads and a bridge will be closed later this month.

The Miller County Commission says the bridge on Butterfield Stage Road between the Olean (Oh-lee-ann) city limits a... https://t.co/iCkMf9Bclp",Relevant ,1
12/7/2021 15:51,"Gateway West @ Lomaland, Road Work, Left Lane Closed, No Back Up, Clearing Time 4PM.",Relevant ,1
12/7/2021 15:51,"Traffic Advisory via HRP :

Police are on scene of a motor vehicle collision involving a car and a motorcycle in the area of Akerley Boulevard and Windmill Road in Dartmouth.

Outbound traffic on Windmill is closed. Please use alternate routes to avoid delays. #hfxtraffic https://t.co/1RH9kY6ocD",Relevant ,1
12/7/2021 15:51,"#LNK Road Closing July 13-16

Van Dorn between S 24th St. and Cedar Ave. will be closed daily from 8 a.m. to 4 p.m. for utility work. The sidewalk on the north side in this area will also be closed.  StarTran route 56-Sheridan will be detoured in this area during the work.",Relevant ,1
12/7/2021 15:51,"Traffic Advisory via HRP :

Police are on scene of a motor vehicle collision involving a car and a motorcycle in the area of Akerley Boulevard and Windmill Road in Dartmouth.

Outbound traffic on Windmill is closed. Please use alternate routes to avoid delays. #hfxtraffic https://t.co/1RH9kY6ocD",Relevant ,1
12/7/2021 15:50,"Please use caution while traveling in the area  of I-85S at Taylor Road. Two South bound lanes are closed due to a vehicle collision. Expect delays in the area. Please consider an alternative route. 

#MyMgm #MPD #Traffic https://t.co/uTU3bZ7zXw",Relevant ,1
12/7/2021 15:50,"Officers are currently dealing with a collision on Meadow Lane, North Hykeham. Officers are currently on scene and Brant Road to Meadow Lane has been closed while they deal with the incident. 

Please avoid the area and we'll update when we can. Incident 285 of today's date. https://t.co/tmoy7fDBKE",Relevant ,1
12/7/2021 15:49,Construction and Long term road construction on I-295 southbound from Delaware River/Scudder Falls Bridge (Ewing Twp) to Exit 73 - Scotch Rd (Hopewell Twp) both shoulders closed one lane may be closed. Until further notice. https://t.co/eOmZVs0lCt,Relevant ,1
12/7/2021 15:49,"Weather permitting, Cecil Ashburn Road will be closed in both directions beginning at 8 a.m. Tuesday, July 13, for a hazardous tree removal. The closure should last no more than one hour. https://t.co/MqJmSRwKwL",Relevant ,1
12/7/2021 15:49,"A friend saw a photo of me in shackles, asked why. So I sent him my blog post from 2007, when the Zionist entity arrested me and other activists, claiming the Palestinian road we were on was now a ""closed military zone"".

*Shackles actually hurt like hell!
https://t.co/Tszc125sqj",Relevant ,1
12/7/2021 15:49,Construction and Long term road construction on NJ 29 southbound from NJ 175/Scenic Dr (Ewing Twp) to West Upper Ferry Rd (Ewing Twp) 1 Right lane of 2 lanes closed Until 11:59 PM use caution https://t.co/kCfjVAJZED,Relevant ,1
12/7/2021 15:48,Road closure @townofws. Eastbound lanes on Bloomington Road closed at Kennedy Road due to a collision. #onYRRoads,Relevant ,1
12/7/2021 15:47,US 20 WB: Right lane closed because of road maintenance activities from Exit 224 - IA 58; Hudson Road to Exit 215 - County Road T55 (near Dike). Slow moving maintenance vehicle. https://t.co/frInVtoeog,Relevant ,1
12/7/2021 15:47,US 20 WB: Right lane closed because of road maintenance activities from Exit 224 - IA 58; Hudson Road to Exit 215 - County Road T55 (near Dike). Slow moving maintenance vehicle. https://t.co/frInVtoeog,Relevant ,1
12/7/2021 15:47,US 20 WB: Right lane closed because of road maintenance activities from Exit 224 - IA 58; Hudson Road to Exit 215 - County Road T55 (near Dike). Slow moving maintenance vehicle. https://t.co/frInVtoeog,Relevant ,1
12/7/2021 15:47,"Chandigarh-Manali National Highway and Kataula-Bajaura bypass road closed due to landslide. Thousands of tourists stranded in Kullu, Manali and Lahaul Spiti due to closure of Chandigarh-Manali NH. https://t.co/Zkt7YQOFsT",Relevant ,1
12/7/2021 15:47,"Please use caution while traveling in the area  of I-85S at Taylor Road. Two South bound lanes are closed due to a vehicle collision. Expect delays in the area. Please consider an alternative route. 

#MyMgm #MPD #Traffic https://t.co/uTU3bZ7zXw",Relevant ,1
12/7/2021 15:47,TRAVEL UPDATE: Easter Road - closed in both directions between St Clair Street and Iona Street due to an accident. Long queues are building through the area and buses are being diverted. Live updates  https://t.co/GXJCbGrKi3,Relevant ,1
12/7/2021 15:46,"Wanted to post something badass about this road to trail run in Middle of Nowhere Ohio, but who am I kidding? The amount of spiderwebs that hit me was ungodly. Literally hundreds. It was a keep your mouth closed and arms outstretched in front of you kind of run. Ewwwwwwwwwwwwwwww https://t.co/J2RigyGDnB",Not Relevant,0
12/7/2021 15:45,"TODAY Hunslet Road in #Hunslet towards Leeds will be closed for roadworks overnight from 2330 to 0530.

@FirstWestYorks 12, 13, 13A, 74 &amp; @arrivayorkshire 110, 167, 189 &amp; 446. diverting.

https://t.co/jdDkFI2nq4

#WYBus  #Leeds https://t.co/k1ds99AyV1",Relevant ,1
12/7/2021 15:45," Easter Road is closed  due to an RTC. Currently closed between St Clair Street and Iona Street. 

Traffic is very slow in the area.

#edintravel https://t.co/YrnpQNkut5",Relevant ,1
12/7/2021 15:45,"Be advised that starting July 9, 2021 Baker Dr. will be closed between Sugarloaf Dog Park to Tingley Dr.

Closure will be in effect:
Monday - Friday
8:00 am - 5:00 pm

Traffic will be required to detour via Blackwater Road by way of Pinnacles Road.",Relevant ,1
12/7/2021 15:45,"TODAY Hunslet Road in #Hunslet towards Leeds will be closed for roadworks overnight from 2330 to 0530.

@FirstWestYorks 12, 13, 13A, 74 &amp; @arrivayorkshire 110, 167, 189 &amp; 446. diverting.

https://t.co/jdDkFI2nq4

#WYBus  #Leeds https://t.co/k1ds99AyV1",Relevant ,1
12/7/2021 15:43,"Construction on US 1&amp;9/Tonnelle Avenue southbound ramp to Paterson Plank Road, Tuesday 7/13/21 thru Friday 7/16/21, Tuesday/Wednesday/Thursday/Friday, 9 AM thru 3 PM 1 Right lane of 2 lanes closed",Relevant ,1
12/7/2021 15:41," Road closure 
San Pedro Ave. and New London St. will be closed at San Mateo Dr. from noon until approximately 4 pm today for water main work. https://t.co/yVDQ4Pl8ND",Relevant ,1
12/7/2021 15:41,108798:(Ongoing) N3 Northbound closed after Ramp to Ohrtmann Road to after Ramp to Dr Chota Motala Road because of Incident. Expect Delays https://t.co/4l0r95Iv5T,Relevant ,1
12/7/2021 15:40,"Officers are currently dealing with a collision on Meadow Lane, North Hykeham. Officers are currently on scene and Brant Road to Meadow Lane has been closed while they deal with the incident. 

Please avoid the area and we'll update when we can. Incident 285 of today's date. https://t.co/tmoy7fDBKE",Relevant ,1
12/7/2021 15:40,"When you feel your days are empty
Or all exits are closed
Or don't find peace in your night
Or the blowing of the winds are very strong
Don't stop you from walking upright &amp; proud of who you are
Determination, will, decision, trust,Faith
Happy road everyone
#LoveFromPeru  https://t.co/bkhmBn4uI6",Not Relevant,0
12/7/2021 15:39,"Glasgow is starting to shape up nicely as New York for the filming of the new Indiana Jones movie!!

....and its all happening just up the road from the arena!!

Some roads will be closed and some diversions in place from the 15th-22nd July but it wont effect the arena being open https://t.co/jqyPlEM0n2",Relevant ,1
12/7/2021 15:39,"Boundary Road will be closed at the intersection of South Branch Road from July 14 to August 15.
The bridge just south of the intersection is being repaired. This is a joint project between The United Counties of SDG and the City.
#CornwallON https://t.co/tZ5p9wtve8",Relevant ,1
12/7/2021 15:38,"Construction Update: July 12, 2021

Road Closed:
- On 400 East from 100 North to 200 North
- On 550 East from 1250 North to 1450 North https://t.co/eWnvEwmjL2",Relevant ,1
12/7/2021 15:38,"Victoria Road #HydePark closed due to resurfacing works on Friday 16 July from 0930-1530.

@FirstWestYorks 56 diverting.

 https://t.co/LrGEiLwwEH

#WYBus #Leeds https://t.co/UdaMIKveSd",Relevant ,1
12/7/2021 15:37,Delays on I-295 northbound North of Exit 11 - US 322 (Logan Twp) to North of Exit 14 - Repaupo Road (Logan Twp) 1 Right lane of 2 lanes closed delays due to roadwork use caution https://t.co/axfz9KUfEt,Relevant ,1
12/7/2021 15:37,Road closure @townofws. Eastbound lanes on Bloomington Road closed at Kennedy Road due to a collision. #onYRRoads,Relevant ,1
12/7/2021 15:37,Road closure @townofws. Eastbound lanes on Bloomington Road closed at Kennedy Road due to a collision. #onYRRoads,Relevant ,1
12/7/2021 15:36,"URGENT
We regret to inform our esteemed customers in Mutungo, parts of Mbuya, Luzira, parts of Bugolobi, Kireka road,Kamuli road, parts of Mbalwa, Kyaliwajjala, Namugongo and the surrounding areas that water supply has been closed off to handle an emergency fault. @NWSCMD https://t.co/ogOEdCWxo5",Not Relevant,0
12/7/2021 15:35,"Do you use the #FrogMarsh area in #Easton #Bristol? Answer this quick survey to help evaluate the changes, which saw the road closed to motorised traffic and a playful space created by artist Bahbak Hashemi Nezhad and children from @BRCACC instead.
https://t.co/r4dtRXSejA https://t.co/zqMUNj9CYH",Relevant ,1
12/7/2021 15:35,#GautengShutdown The M2 remains closed between Cleveland and Heidelberg Road as a result of  cars being stoned in the area.,Relevant ,1
12/7/2021 15:35," Road closure 
San Pedro Ave. and New London St. will be closed at San Mateo Dr. from noon until approximately 4 pm today for water main work. https://t.co/yVDQ4Pl8ND",Relevant ,1
12/7/2021 15:34,The A1214 Chevallier Street in #Ipswich is closed with slow traffic due to a building fire between the A137 West End Road and the B1067 Bramford Road. Delays are affecting all surrounding roads. #Suffolk #HeartNews https://t.co/AsE4y5rbLk,Relevant ,1
12/7/2021 15:33,"ROAD CLOSED: Schafer Side Rd: Highway 3 to Lehman Dam Side Rd. July 12, 2021. 7 a.m. for 8 hours. https://t.co/ZjIn557GsC",Relevant ,1
12/7/2021 15:32,"Officers are currently dealing with a collision on Meadow Lane, North Hykeham. Officers are currently on scene and Brant Road to Meadow Lane has been closed while they deal with the incident. 

Please avoid the area and we'll update when we can. Incident 285 of today's date. https://t.co/tmoy7fDBKE",Relevant ,1
12/7/2021 15:32,"A reminder that the Duddingston Low Road and pavement (between Duddingston Village and the Commonwealth Pool roundabout) in #HolyroodPark remains closed to all traffic due to a risk of rockfall. 

The Innocent Railway path also remains closed.

#HSclosure @edintravel https://t.co/pkGucKfM9U",Relevant ,1
12/7/2021 15:31,"Officers are currently dealing with a collision on Meadow Lane, North Hykeham. Officers are currently on scene and Brant Road to Meadow Lane has been closed while they deal with the incident. 

Please avoid the area and we'll update when we can. Incident 285 of today's date. https://t.co/tmoy7fDBKE",Relevant ,1
12/7/2021 15:31," Road Closure  

35th Avenue is closed from Cactus road to south of Peoria Avenue, at Cheryl Drive.

The storm has damaged power lines along this stretch of road and it will be closed indefinitely for repairs.

#PHXtraffic 
#StreetsPHX https://t.co/SygwMrUpbR",Relevant ,1
12/7/2021 15:31," Road closure 
San Pedro Ave. and New London St. will be closed at San Mateo Dr. from noon until approximately 4 pm today for water main work. https://t.co/yVDQ4Pl8ND",Relevant ,1
12/7/2021 15:29,"Resurfacing or Paving on MS 330 between CR 65 and MS 7 in Yalobusha County has the road CLOSED to thru traffic through September 1. 

Map Impact: https://t.co/dra9SYC4NU #MShwys",Relevant ,1
12/7/2021 15:29,The road was closed for several hours after the collision. https://t.co/WFgMWG7X0h,Relevant ,1
12/7/2021 15:29,Reminder that the Weydown Road car park is closed from Friday 16th July at 17:30 to 17:30 on Tuesday 20th July... #Haslemere https://t.co/QoohyufJwF,Relevant ,1
12/7/2021 15:28," Remember, a section of A259 South Coast Road in Peacehaven will be closed from tonight until Wednesday 21 July, between 20:00 and 05:00 each night (Mon to Fri), due to roadworks. Check full diversion details here for #BH12 and #BH12A services - https://t.co/CWJ9bwj3Cg. ",Relevant ,1
12/7/2021 15:28,"Attention @City_Janesville: The I-39/90 northbound exit ramp to WIS 26/Milton Avenue (Exit 171 A) will be closed starting tonight (7/12) until late July.

Detour: Exit 171 B (US 14/Humes Road) to access WIS 26.

#BeAlert and #SlowDown in work zones!

INFO: https://t.co/TUl0IDaddx https://t.co/V9eEY5ZiMB",Relevant ,1
12/7/2021 15:28,Re: #Harlesden: #A404 Hillside stays closed each way from West End Close to Brentfield Road for Police investigations after an incident last night. Delays in area. Fi https://t.co/vzAuefXyQP,Relevant ,1
12/7/2021 15:27,"Officers are currently dealing with a collision on Meadow Lane, North Hykeham. Officers are currently on scene and Brant Road to Meadow Lane has been closed while they deal with the incident. 

Please avoid the area and we'll update when we can. Incident 285 of today's date. https://t.co/tmoy7fDBKE",Relevant ,1
12/7/2021 15:27,"BREAKING: A major road in #Salisbury is expected to remain closed into the evening following a serious collision.
 
Emergency services, including two air ambulances, were called to the crash involving a car and lorry in #A3094 Netherhampton Road at around 2pm. (1/2) https://t.co/MM2MrEyS0y",Relevant ,1
12/7/2021 15:26,"Chandigarh-Manali National Highway and Kataula-Bajaura bypass road closed due to landslide. Thousands of tourists stranded in Kullu, Manali and Lahaul Spiti due to closure of Chandigarh-Manali NH. https://t.co/Zkt7YQOFsT",Relevant ,1
12/7/2021 16:03,#TRAFFIC A caller to our traffic line says there's a collision involving a motorcycle outbound at the bottom of the Magazine Hill after Akerley. Emergency crews are on the scene. They said that both lanes are blocked off. Drive with caution. @jack929hfx,Relevant ,1
12/7/2021 16:03,TRAFFIC ALERT: Hazardous material can be seen spilling from the overturned tractor trailer at the Taylor Road I-85 S exit ramp. Two lanes of I-85 S are now blocked and the ramp is closed. We will continue to update. https://t.co/pK8cmiRxy3,Relevant ,1
12/7/2021 16:03,The right lane is blocked on I-12 West before LA 447 (Walker) due to a disabled tractor trailer. Congestion is minimal.,Relevant ,1
12/7/2021 16:03,The right lane is blocked on I-12 West before LA 447 (Walker) due to a disabled tractor trailer. Congestion is minimal.,Relevant ,1
12/7/2021 16:02,The left lane remains blocked I-10 East at Mile Marker 53 (Welsh) due to an accident. Congestion is approaching 5 miles. Use an alternate route.,Relevant ,1
12/7/2021 16:01,"@murtazawahab1 Despite being newly built university road near samama shopping maal is flooded with rain water consequently it blocked the traffic &amp; caused  hindrance for daily commuters.
Kindly address it.",Relevant ,1
12/7/2021 16:00,"Accident, right lane blocked in #Edens on Edens (I-94) Inbound approaching Tower Rd, solid traffic back to Edens Spur #CHITraffic https://t.co/GCesNZoWap",Relevant ,1
12/7/2021 15:59,TRAFFIC ALERT: Hazardous material can be seen spilling from the overturned tractor trailer at the Taylor Road I-85 S exit ramp. Two lanes of I-85 S are now blocked and the ramp is closed. We will continue to update. https://t.co/pK8cmiRxy3,Relevant ,1
12/7/2021 15:56,"For 8 months now,parts of the Delhi-Jaipur highway have been blocked by farmers. Theyve pitched tents &amp; practically live on the highway,causing daily traffic jams stretching kilometres.Most of us are fined for just jumping a red light. No rules for protestors occupying roads?!",Relevant ,1
12/7/2021 15:55,"Accident. two right lanes blocked. in #AreaOfTheRfkTriboroBrQueens on RFK Brg EB on The RFK/Triboro Brg Span, stopped traffic back to The Grand Central Pkwy near The RFK-Triboro Br/31st St/x45 #traffic https://t.co/cLJ9IKsg5n",Relevant ,1
12/7/2021 15:55,"Disabled vehicle, right lane blocked in #NycOnTheFdrDrive on The FDR Dr SB approaching Houston St/x5, stopped traffic back to 34th St/x8 #traffic https://t.co/cLJ9IKsg5n",Relevant ,1
12/7/2021 15:55,"Accident, left lane blocked in #VestaviaHills on I 65 NB after Alford Ave/Exit 254, stop and go traffic back to Montgomery Hwy (Hwy 31)/Exit 252 #Traffic",Relevant ,1
12/7/2021 15:55,"Accident, two lanes blocked in #Manhattan on The FDR Dr SB at Grand St/x4 (SB), stopped traffic back to Houston St/x5 #traffic https://t.co/cLJ9IKsg5n",Relevant ,1
12/7/2021 15:55,Blocked due to fallen tree in #Livingston on I-12 WB between S Satsuma Rd/Exit 19 and Walker S Rd/ Hwy 447/ Exit 15 #traffic https://t.co/1WyWN3ulTM,Relevant ,1
12/7/2021 15:55,A4 Talgarth Road (W14) (All Directions) at the junction of Shortlands - Lane two (of two) is blocked due to a broken down vehicle. Traffic is slow moving on approach.  Expect delays #LondonTraffic https://t.co/w7qSSxJFRc,Relevant ,1
12/7/2021 15:54,"Lol. Traffic court lawyer Jenna Ellis is throwing a tantrum because she got blocked by RNC Chair Ronna McDaniel.

Fucking hilarious ",Not Relevant,0
12/7/2021 15:52,"UPDATE: Utility Problem. US-1 NB at Oliver Street. Prince George's County, MD. All lanes remain blocked.  Traffic gets by scene using center turn lane. Delays remain. Extended closure expected.",Relevant ,1
12/7/2021 15:50,#TRAFFIC A caller to our traffic line says there's a collision involving a motorcycle outbound at the bottom of the Magazine Hill after Akerley. Emergency crews are on the scene. They said that both lanes are blocked off. Drive with caution. @jack929hfx,Relevant ,1
12/7/2021 15:50,Police activity. left lane blocked in #PellCity on I-20 EB after Eden/Odenville (Hwy 78)/Exit 156 #Traffic,Relevant ,1
12/7/2021 15:50,"Accident, shoulder blocked in #Sacramento on US 50 WB at Bradshaw Rd, stop and go traffic back to Mather Field Rd #traffic https://t.co/c3uk72lAkZ",Relevant ,1
12/7/2021 15:48,"Lol. Traffic court lawyer Jenna Ellis is throwing a tantrum because she got blocked by RNC Chair Ronna McDaniel.

Fucking hilarious ",Not Relevant,0
12/7/2021 15:48,Just one of many interesting finds today in the Loop at the debut of Sundays on State.  John Hughes' typewriter sits under an American Writers Museum tent in the middle of State Street  which is blocked to vehicle traffic between Lake and Madison @WBBMNewsradio @AWMuseum https://t.co/bglTXZ7heN,Not Relevant,0
12/7/2021 15:45,"Accident, center lane blocked in #Downey on 5 (I-5 Santa Ana / San Diego Fwy) NB at I-605, stopped traffic back to Florence Ave #LAtraffic https://t.co/e2e6MWkOvI",Relevant ,1
12/7/2021 15:42,"UPDATE: Utility Problem. US-1 NB at Oliver Street. Prince George's County, MD. All lanes remain blocked.  Traffic gets by scene using center turn lane. Delays remain. Extended closure expected.",Relevant ,1
12/7/2021 15:42,"Lol. Traffic court lawyer Jenna Ellis is throwing a tantrum because she got blocked by RNC Chair Ronna McDaniel.

Fucking hilarious ",Not Relevant,0
12/7/2021 15:40,"Accident, right lane blocked in #Osceola on Florida Tnpke SB between Kissimmee Park Rd/Exit 240 and Three Lakes Toll Plz/Friars Cove Rd underpass (mm236) #traffic https://t.co/YKhnnOgYFK",Relevant ,1
12/7/2021 15:40,"Accident. two right lanes blocked. in #NeSide on I-35 (Northeast Side) NB at Toepperwein, stop and go traffic back to Oconnor #traffic https://t.co/UUKZ2x9VCU",Relevant ,1
12/7/2021 15:40,"Accident, left lane blocked in #NeSide on I-35 (Northeast Side) NB at Evans Rd, stop and go traffic back to Pat Booker Rd #traffic https://t.co/UUKZ2x9VCU",Relevant ,1
12/7/2021 15:40,"Accident, left lane blocked in #DowntownLa on US-101 NB before 4th St, stopped traffic back to I-5 #LAtraffic https://t.co/e2e6MWkOvI",Relevant ,1
12/7/2021 15:40,"Accident. two left lanes blocked. in #Aurora on I 5 NB at Boone Brg, stopped traffic back to Ehlen Rd/Exit 278 #PDXtraffic https://t.co/cq6BNJ5B3O",Relevant ,1
12/7/2021 15:40,"Accident. two right lanes blocked. in #SwSide on I-35 (South Side) NB at Lp 1604, stop and go traffic back to Kinney Rd #traffic https://t.co/UUKZ2x9VCU",Relevant ,1
12/7/2021 15:40,"Accident, left lane blocked in #Sacramento on US-50 WB at Bradshaw Rd, stop and go traffic back to Mather Field Rd #traffic https://t.co/c3uk72lAkZ",Relevant ,1
12/7/2021 15:40,"Accident. two right lanes blocked. in #AreaOfTheRfkTriboroBrQueens on RFK Brg EB on The RFK/Triboro Brg Span, stopped traffic back to 31st/x45 #traffic https://t.co/cLJ9IKsg5n",Relevant ,1
12/7/2021 15:40,"Despite of a traffic police car, this is always blocked. Coming from G15, B17, D17, E16, or simply GT road, this takes 20 mins to cross. All the cars are standing there without any care in the world blocking the road. @CDAthecapital @dcislamabad @ITP_Police @SP_ITP https://t.co/3gxwXHVMGQ",Relevant ,1
12/7/2021 15:39,#TRAFFIC A caller to our traffic line says there's a collision involving a motorcycle outbound at the bottom of the Magazine Hill after Akerley. Emergency crews are on the scene. They said that both lanes are blocked off. Drive with caution. @jack929hfx,Relevant ,1
12/7/2021 15:38,"Lol. Traffic court lawyer Jenna Ellis is throwing a tantrum because she got blocked by RNC Chair Ronna McDaniel.

Fucking hilarious ",Not Relevant,0
12/7/2021 15:35,"Accident, left lane blocked in #NeSide on I-35 (Northeast Side) NB at Evans Rd, stop and go traffic back to Judson Rd #traffic https://t.co/UUKZ2x9VCU",Relevant ,1
12/7/2021 15:35,"Lol. Traffic court lawyer Jenna Ellis is throwing a tantrum because she got blocked by RNC Chair Ronna McDaniel.

Fucking hilarious ",Not Relevant,0
